NeTEx Id;GlobalID;MetaID;Name;Steward;Destination Systems;Crossborder;long;lat;Main Mode;epPrio;CheckIn;Checkout;VAORemarks;(ARIA only) Name as found in time tables;(ARIA only) ARIA Name;(ARIA only) ARIA Remarks;(ARIA only) Answers / remarks SBB;ARIA id;Meta stop to bridge systems?;STA Relevant?;STA Id;STA Remarks;ARIA Relevant?;ARIA Id;ARIA Remarks;5T Relevant?;5T  Id;5T Remarks;LUK Relevant?;LUK Id;LUK Remarks;SBB Relevant;SBB Id;DiDok-ID;LUR Id;VAO Id (HAFAS ID);VAO Relevant?;(EU Spirit only) Additional EPs;Main Operator;Country;Remark;TODO;;;;;;;;;;;;;
;85711887;ch:1:sloid:71188;Ried-Brig, Lingwurm;SBB;SBB;;8,003329;46,310144;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:71188;8571188;;;;;;CH;;;;;;;;;;;;;;;
;85711895;ch:1:sloid:71189;Ried-Brig, Brei;SBB;SBB;;8,010061;46,308428;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:71189;8571189;;;;;;CH;;;;;;;;;;;;;;;
;85711903;ch:1:sloid:71190;Ried-Brig, Altersheim;SBB;SBB;;8,011736;46,310956;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:71190;8571190;;;;;;CH;;;;;;;;;;;;;;;
;85745158;ch:1:sloid:74515;St. Moritz, Bahnhof;SBB;SBB;;9,845283;46,497676;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74515;8574515;;;;;;CH;;;;;;;;;;;;;;;
;85745166;ch:1:sloid:74516;Ramosch, Fermada;SBB;SBB,VAO;;10,382120;46,831725;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:74516;85745166;;;;;;CH;;;;;;;;;;;;;;;
;;ch:1:sloid:74536;SPLUGEN, SURETTA;SBB;ARIA,SBB;;9,329978;46,525586;~Bus~;;0;0;;;SPLUGEN, SURETTA;;Splügen, Abzw. Suretta Seen;55136;;;;;;;;;;;;;;;ch:1:sloid:74536;8574536;;;;;PostAuto AG + Società Trasporti pubblici;CH;;;;;;;;;;;;;;;
;;ch:1:sloid:74537;SPLUGEN, SVIZZERA, SPLUGENPASS-BERGH.;SBB;ARIA,SBB;;9,327173;46,512107;~Bus~;;0;0;;;SPLUGEN, SVIZZERA, SPLUGENPASS-BERGH.;;;8248;;;;;;;;;;;;;;;ch:1:sloid:74537;8574537;;;;;PostAuto AG + Società Trasporti pubblici;CH;;;;;;;;;;;;;;;
;;ch:1:sloid:74538;MADESIMO, Passo dello Spluga;SBB;ARIA,SBB;;9,330162;46,505825;~Bus~;;0;0;;;MADESIMO, Passo dello Spluga;;Splügenpass, ital. Zoll;8247;;;;;;;;;;;;;;;ch:1:sloid:74538;;;;;;PostAuto AG + Società Trasporti pubblici;CH;;;;;;;;;;;;;;;
;;ch:1:sloid:74539;Monte Spluga;SBB;ARIA,SBB;;9,336771;46,489506;~Bus~;;0;0;;;MADESIMO, MONTESPLUGA, SS36, Albergo della Posta;"ARIA long 9,336753; lat 46,489531";;8246;;;;;;;;;;;;;;;ch:1:sloid:74539;8574539;;;;;"PostAuto AG + Società Trasporti pubblici
Sondrio S.p.A.";IT;;;;;;;;;;;;;;;
;;ch:1:sloid:74626;Madesimo;SBB;ARIA,SBB;;9,357986;46,435609;~Bus~;;0;0;;;MADESIMO, V. Carducci ang. V. De Giacomi;"ARIA long 9,35793; lat 46,4357";;696;;;;;;;;;;;;;;;ch:1:sloid:74626;8574626;;;;;"PostAuto AG + Società Trasporti pubblici
Sondrio S.p.A.";IT;;;;;;;;;;;;;;;
;85746370;ch:1:sloid:74637;Laschadura;SBB;SBB;;10,134840;46,692196;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74637;8574637;;;;;;CH;;;;;;;;;;;;;;;
;85746388;ch:1:sloid:74638;Ova Spin;SBB;SBB;;10,160441;46,678752;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74638;8574638;;;;;;CH;;;;;;;;;;;;;;;
;85746396;ch:1:sloid:74639;Champlönch P1;SBB;SBB;;10,166590;46,679829;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74639;8574639;;;;;;CH;;;;;;;;;;;;;;;
;85746404;ch:1:sloid:74640;Vallun Chafuol P3;SBB;SBB;;10,170590;46,662748;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74640;8574640;;;;;;CH;;;;;;;;;;;;;;;
;85746412;ch:1:sloid:74641;Stabelchod P8;SBB;SBB;;10,229603;46,660912;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74641;8574641;;;;;;CH;;;;;;;;;;;;;;;
;85746420;ch:1:sloid:74642;Tschierv, spv. Minschuns;SBB;SBB;;10,308084;46,635522;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74642;8574642;;;;;;CH;;;;;;;;;;;;;;;
;85746446;ch:1:sloid:74644;Tschierv, Biosfera;SBB;SBB;;10,335088;46,626835;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74644;8574644;;;;;;CH;;;;;;;;;;;;;;;
;85746461;ch:1:sloid:74646;Fuldera, d'Aint;SBB;SBB;;10,369792;46,610707;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74646;8574646;;;;;;CH;;;;;;;;;;;;;;;
;85746479;ch:1:sloid:74647;Fuldera, Furom;SBB;SBB;;10,380038;46,606247;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74647;8574647;;;;;;CH;;;;;;;;;;;;;;;
;85746487;ch:1:sloid:74648;Sta. Maria Val Müstair, scoula;SBB;SBB;;10,418580;46,600509;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74648;8574648;;;;;;CH;;;;;;;;;;;;;;;
;85746495;ch:1:sloid:74649;Sta. Maria Val Müstair, Sielva;SBB;SBB;;10,432055;46,606565;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74649;8574649;;;;;;CH;;;;;;;;;;;;;;;
;85746503;ch:1:sloid:74650;Müstair, Somvih;SBB;SBB;;10,445615;46,620458;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74650;8574650;;;;;;CH;;;;;;;;;;;;;;;
;85074724;ch:1:sloid:7472;Ausserberg;SBB;SBB;;7,844167;46,312348;~Train~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:7472;8507472;;;;;;CH;;;;;;;;;;;;;;;
;85074732;ch:1:sloid:7473;Hohtenn;SBB;SBB;;7,764087;46,322459;~Train~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:7473;8507473;;;;;;CH;;;;;;;;;;;;;;;
;85747378;ch:1:sloid:74737;Strada i. E., San Niclà;SBB;SBB,VAO;;10,423472;46,858378;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:74737;85747378;;;;;;CH;;;;;;;;;;;;;;;
;85074740;ch:1:sloid:7474;Goppenstein;SBB;SBB;;7,754921;46,367707;~Train~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:7474;8507474;;;;;;CH;;;;;;;;;;;;;;;
;85074757;ch:1:sloid:7475;Kandersteg;SBB;SBB;;7,671413;46,495397;~Train~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:7475;8507475;;;;;;CH;;;;;;;;;;;;;;;
;85074781;ch:1:sloid:7478;Frutigen;SBB;SBB;;7,651418;46,588908;~Train~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:7478;8507478;;;;;;CH;;;;;;;;;;;;;;;
;85747816;ch:1:sloid:74781;Acla da Fans;SBB;SBB,VAO;;10,435903;46,954759;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:74781;85747816;;;;;;CH;;;;;;;;;;;;;;;
;85747857;ch:1:sloid:74785;Sent, Sala;SBB;SBB,VAO;;10,334448;46,816723;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:74785;85747857;;;;;;CH;;;;;;;;;;;;;;;
;85747873;ch:1:sloid:74787;Scuol, Chauennas;SBB;SBB,VAO;;10,320224;46,808432;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:74787;85747873;;;;;;CH;;;;;;;;;;;;;;;
;85747907;ch:1:sloid:74790;Le Prese, Stazione;SBB;SBB;;10,078201;46,291144;~Bus~;;0;0;;;;"Not present in ARIA system. 
We have only the train station";;;;;;;;;;;;;;;;x;ch:1:sloid:74790;8574790;;;;;;CH;;;;;;;;;;;;;;;
;85747915;ch:1:sloid:74791;Le Prese, Cantone;SBB;SBB;;10,082016;46,295889;~Bus~;;0;0;;;;"Not present in ARIA system. 
We have only the train station";;;;;;;;;;;;;;;;x;ch:1:sloid:74791;8574791;;;;;;CH;;;;;;;;;;;;;;;
;85747923;ch:1:sloid:74792;Le Prese, Pagnoncini;SBB;SBB;;10,075983;46,302960;~Bus~;;0;0;;;;"Not present in ARIA system. 
We have only the train station";;;;;;;;;;;;;;;;x;ch:1:sloid:74792;8574792;;;;;;CH;;;;;;;;;;;;;;;
;85747931;ch:1:sloid:74793;Prada;SBB;SBB;;10,072341;46,309012;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74793;8574793;;;;;;CH;;;;;;;;;;;;;;;
;85747949;ch:1:sloid:74794;Li Curt, Stazione;SBB;SBB;;10,063475;46,310992;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74794;8574794;;;;;;CH;;;;;;;;;;;;;;;
;85747956;ch:1:sloid:74795;Li Curt, S. Antonio;SBB;SBB;;10,060968;46,313948;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74795;8574795;;;;;;CH;;;;;;;;;;;;;;;
;85747964;ch:1:sloid:74796;Poschiavo, Stazione;SBB;SBB;;10,054516;46,324268;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74796;8574796;;;;;;CH;;;;;;;;;;;;;;;
;85747972;ch:1:sloid:74797;S. Carlo (Poschiavo), Austrini;SBB;SBB;;10,060999;46,337727;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74797;8574797;;;;;;CH;;;;;;;;;;;;;;;
;85747980;ch:1:sloid:74798;S. Carlo (Poschiavo), Fermata;SBB;SBB;;10,060652;46,342379;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74798;8574798;;;;;;CH;;;;;;;;;;;;;;;
;85747998;ch:1:sloid:74799;Raviscé;SBB;SBB;;10,063777;46,345466;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74799;8574799;;;;;;CH;;;;;;;;;;;;;;;
;85074807;ch:1:sloid:7480;Reichenbach im Kandertal;SBB;SBB;;7,690063;46,625122;~Train~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:7480;8507480;;;;;;CH;;;;;;;;;;;;;;;
;85748004;ch:1:sloid:74800;Angeli Custodi;SBB;SBB;;10,068922;46,357516;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74800;8574800;;;;;;CH;;;;;;;;;;;;;;;
;85748012;ch:1:sloid:74801;Percosta, Val dal Teo;SBB;SBB;;10,078279;46,359044;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74801;8574801;;;;;;CH;;;;;;;;;;;;;;;
;85748020;ch:1:sloid:74802;Pozzulasc, Fermata;SBB;SBB;;10,076211;46,384457;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74802;8574802;;;;;;CH;;;;;;;;;;;;;;;
;85748038;ch:1:sloid:74803;Sfazù, Fermata;SBB;SBB;;10,079927;46,389456;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74803;8574803;;;;;;CH;;;;;;;;;;;;;;;
;85748053;ch:1:sloid:74805;La Rösa;SBB;SBB;;10,066745;46,401418;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74805;8574805;;;;;;CH;;;;;;;;;;;;;;;
;85748061;ch:1:sloid:74806;Li Mason, Fermata;SBB;SBB;;10,057028;46,409014;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74806;8574806;;;;;;CH;;;;;;;;;;;;;;;
;85748079;ch:1:sloid:74807;La Motta, Dogana;SBB;SBB;;10,050614;46,411449;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74807;8574807;;;;;;CH;;;;;;;;;;;;;;;
;85748087;ch:1:sloid:74808;Ospizio Bernina, Albergo;SBB;SBB;;10,022328;46,410711;~Bus~;;0;0;;;;"Not present in ARIA system. 
We have only the train station";;;;;;;;;;;;;;;;x;ch:1:sloid:74808;8574808;;;;;;CH;;;;;;;;;;;;;;;
;85074815;ch:1:sloid:7481;Mülenen;SBB;SBB;;7,691317;46,638028;~Train~;;0;0;;;;;Not present in ARIA system;;;;;;;;;;;;;;;x;ch:1:sloid:7481;8507481;;;;;;CH;;;;;;;;;;;;;;;
;85074831;ch:1:sloid:7483;Spiez;SBB;ARIA,DE,SBB;;7,680103;46,686396;~Train~;;0;0;;;;;;18541;;;;;;;;;;;;;;x;ch:1:sloid:7483;8507483;;;;;;CH;;;;;;;;;;;;;;;
;85748525;ch:1:sloid:74852;Tschierv, Süsom Tschierv;SBB;SBB;;10,325804;46,629394;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74852;8574852;;;;;;CH;;;;;;;;;;;;;;;
;85748533;ch:1:sloid:74853;Tschierv, Orasom;SBB;SBB;;10,345814;46,622682;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74853;8574853;;;;;;CH;;;;;;;;;;;;;;;
;85748558;ch:1:sloid:74855;Plattatschas;SBB;SBB;;10,431733;46,589442;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74855;8574855;;;;;;CH;;;;;;;;;;;;;;;
;85748574;ch:1:sloid:74857;Umbrail, Schweizer Zoll;SBB;SBB;;10,433312;46,542760;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74857;8574857;;;;;;CH;;;;;;;;;;;;;;;
;85748616;ch:1:sloid:74861;Scuol-Tarasp, staziun;SBB;SBB,VAO;;10,287504;46,794113;~Bus~;;0;0;;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:74861;85748616;;;;;;CH;;;;;;;;;;;;;;;
;85074922;ch:1:sloid:7492;Interlaken Ost;SBB;DE,SBB;;7,869000;46,690500;~Train~;;0;0;;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:7492;85074922;;;;;BOB;CH;;;;;;;;;;;;;;;
;85074930;ch:1:sloid:7493;Interlaken West;SBB;DE,SBB;;7,851453;46,682628;~Train~;;0;0;;;;;;;;;;;;;;;;;;;;x;ch:1:sloid:7493;85074930;;;;;BLS-bls;CH;;;;;;;;;;;;;;;
;85749358;ch:1:sloid:74935;Pontresina, Bahnhof;SBB;SBB;;9,896082;46,491035;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74935;8574935;;;;;;CH;;;;;;;;;;;;;;;
;85749366;ch:1:sloid:74936;Pontresina, Post;SBB;SBB;;9,906899;46,487874;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74936;8574936;;;;;;CH;;;;;;;;;;;;;;;
;85749416;ch:1:sloid:74941;Punt Muragl, Talstation;SBB;SBB;;9,882678;46,508479;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74941;8574941;;;;;;CH;;;;;;;;;;;;;;;
;85749473;ch:1:sloid:74947;St. Moritz Bad, Reithalle;SBB;SBB;;9,836009;46,490439;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74947;8574947;;;;;;CH;;;;;;;;;;;;;;;
;85749499;ch:1:sloid:74949;St. Moritz Bad, Via San Gian;SBB;SBB;;9,834049;46,483820;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74949;8574949;;;;;;CH;;;;;;;;;;;;;;;
;85749507;ch:1:sloid:74950;St. Moritz Bad, Campingplatz;SBB;SBB;;9,823836;46,478833;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74950;8574950;;;;;;CH;;;;;;;;;;;;;;;
;85749549;ch:1:sloid:74954;Champfèr, Guardalej;SBB;SBB;;9,810462;46,477466;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74954;8574954;;;;;;CH;;;;;;;;;;;;;;;
;85749572;ch:1:sloid:74957;Sils/Segl Maria, Seglias;SBB;SBB;;9,766001;46,434721;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74957;8574957;;;;;;CH;;;;;;;;;;;;;;;
;85749580;ch:1:sloid:74958;Plaun da Lej;SBB;SBB;;9,726281;46,421939;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74958;8574958;;;;;;CH;;;;;;;;;;;;;;;
;85749606;ch:1:sloid:74960;Maloja, Capolago;SBB;SBB;;9,701295;46,407907;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74960;8574960;;;;;;CH;;;;;;;;;;;;;;;
;85749614;ch:1:sloid:74961;Maloja, Cad'Maté;SBB;SBB;;9,695293;46,399351;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74961;8574961;;;;;;CH;;;;;;;;;;;;;;;
;85749622;ch:1:sloid:74962;Casaccia, Cavril;SBB;SBB;;9,682935;46,398705;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74962;8574962;;;;;;CH;;;;;;;;;;;;;;;
;85749630;ch:1:sloid:74963;Casaccia, Löbbia;SBB;SBB;;9,659951;46,375517;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74963;8574963;;;;;;CH;;;;;;;;;;;;;;;
;85749648;ch:1:sloid:74964;Vicosoprano, Zocca;SBB;SBB;;9,657242;46,367462;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74964;8574964;;;;;;CH;;;;;;;;;;;;;;;
;85749655;ch:1:sloid:74965;Vicosoprano, Nasciarina;SBB;SBB;;9,655082;46,366460;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74965;8574965;;;;;;CH;;;;;;;;;;;;;;;
;85749663;ch:1:sloid:74966;Pranzaira, Albigna;SBB;SBB;;9,643581;46,358549;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74966;8574966;;;;;;CH;;;;;;;;;;;;;;;
;85749671;ch:1:sloid:74967;Vicosoprano, Camping;SBB;SBB;;9,630031;46,353557;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74967;8574967;;;;;;CH;;;;;;;;;;;;;;;
;85749689;ch:1:sloid:74968;Stampa, Palù;SBB;SBB;;9,583907;46,341085;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74968;8574968;;;;;;CH;;;;;;;;;;;;;;;
;85749747;ch:1:sloid:74974;Samedan, Bahnhof;SBB;SBB;;9,873033;46,533759;~Bus~;;0;0;;;;;"Not present in ARIA system
Maybe it's close to the station: check SBB coordinates";;;;;;;;;;;;;;;x;ch:1:sloid:74974;8574974;;;;;;CH;;;;;;;;;;;;;;;
;85749788;ch:1:sloid:74978;Pontresina, Palü;SBB;SBB;;9,913675;46,482508;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74978;8574978;;;;;;CH;;;;;;;;;;;;;;;
;85749796;ch:1:sloid:74979;Bernina Suot, Bahnhof;SBB;SBB;;9,970081;46,445209;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74979;8574979;;;;;;CH;;;;;;;;;;;;;;;
;85749804;ch:1:sloid:74980;Bernina Diavolezza, Bahnhof;SBB;SBB;;9,982591;46,441900;~Bus~;;0;0;;;;"Not present in ARIA system. 
We have only the train station";;;;;;;;;;;;;;;;x;ch:1:sloid:74980;8574980;;;;;;CH;;;;;;;;;;;;;;;
;85749812;ch:1:sloid:74981;Bernina, Lagalbbahn;SBB;SBB;;9,994548;46,436508;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:74981;8574981;;;;;;CH;;;;;;;;;;;;;;;
;85751172;ch:1:sloid:75117;Permunt, Fermata;SBB;SBB;;10,071788;46,363525;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:75117;8575117;;;;;;CH;;;;;;;;;;;;;;;
;;ch:1:sloid:75286;LUGANO, P.le Besso;SBB;ARIA,SBB;;8,944986;46,005817;~Bus~;;0;0;;;LUGANO, P.le Besso;;;57057;;;;;;;;;;;;;;;ch:1:sloid:75286;8575286;;;;;;CH;;;;;;;;;;;;;;;
;85753764;ch:1:sloid:75376;Cassarate, Lago;SBB;ARIA,SBB;;8,968812;46,005570;~Bus~;;0;0;;;LUGANO, Cassarate;"ARIA long 8,969819; lat	46,00518";;33950;;;;;;;;;;;;;;x;ch:1:sloid:75376;8575376;;;;;;CH;;;;;;;;;;;;;;;
;85753772;ch:1:sloid:75377;Castagnola, Posta;SBB;ARIA,SBB;;8,976519;46,001407;~Bus~;;0;0;;;LUGANO, CASTAGNOLA, Ufficio Postale;"ARIA long 8,976435; lat	46,0014";;30596;;;;;;;;;;;;;;x;ch:1:sloid:75377;8575377;;;;;;CH;;;;;;;;;;;;;;;
;;ch:1:sloid:75379;GANDRIA - Ristorante;SBB;ARIA,SBB;;9,002200;46,006040;~Bus~;;0;0;;;;;;31466;;;;;;;;;;;;;;x;ch:1:sloid:75379;89075;;;;;ASF;CH;Linea C12;;;;;;;;;;;;;;
;85753806;ch:1:sloid:75380;Gandria, Dogana;SBB;ARIA,SBB;;9,019024;46,014953;~Bus~;;0;0;;;LUGANO, Gandria Confine, Terminal Traghetto;"ARIA long 9,01971; lat 46,015055";;21359;;;;;;;;;;;;;;x;ch:1:sloid:75380;8575380;;;;;;CH;;;;;;;;;;;;;;;
;;ch:1:sloid:75380;VALSOLDA, GANDRIA, Dogana Svizzera;SBB;ARIA,SBB;;9,019110;46,014990;~Bus~;;0;0;;;VALSOLDA, GANDRIA, Dogana Svizzera;;Gandria, Dogana;29191;;;;;;;;;;;;;;;ch:1:sloid:75380;8575380;;;;;;CH;;;;;;;;;;;;;;;
;85755744;ch:1:sloid:75574;Mendrisio, Via Motta;SBB;SBB;;8,982287;45,868279;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:75574;8575574;;;;;;CH;;;;;;;;;;;;;;;
;85756072;ch:1:sloid:75607;Genestrerio, Croce Grande;SBB;SBB;;8,968696;45,857551;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:75607;8575607;;;;;;CH;;;;;;;;;;;;;;;
;85756080;ch:1:sloid:75608;Genestrerio, Piazza;SBB;SBB;;8,960720;45,855006;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:75608;8575608;;;;;;CH;;;;;;;;;;;;;;;
;85756098;ch:1:sloid:75609;Ligornetto, Crocevia Bullani;SBB;SBB;;8,956410;45,860255;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:75609;8575609;;;;;;CH;;;;;;;;;;;;;;;
;85756106;ch:1:sloid:75610;Ligornetto, Paese;SBB;SBB;;8,953626;45,862488;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:75610;8575610;;;;;;CH;;;;;;;;;;;;;;;
;85756114;ch:1:sloid:75611;Ligornetto, alla Passeggiata;SBB;SBB;;8,946059;45,860314;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:75611;8575611;;;;;;CH;;;;;;;;;;;;;;;
;85756122;ch:1:sloid:75612;S.Pietro, Bivio per S.Pietro;SBB;SBB;;8,942427;45,857960;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:75612;8575612;;;;;;CH;;;;;;;;;;;;;;;
;85756130;ch:1:sloid:75613;S. Pietro di Stabio, Posta;SBB;SBB;;8,940247;45,858745;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:75613;8575613;;;;;;CH;;;;;;;;;;;;;;;
;85756148;ch:1:sloid:75614;Stabio, Municipio;SBB;SBB;;8,939450;45,852692;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:75614;8575614;;;;;;CH;;;;;;;;;;;;;;;
;85756155;ch:1:sloid:75615;Stabio, Bagni;SBB;SBB;;8,942495;45,851536;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:75615;8575615;;;;;;CH;;;;;;;;;;;;;;;
;85756171;ch:1:sloid:75617;Stabio, Dazio Vecchio;SBB;SBB;;8,934686;45,847016;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:75617;8575617;;;;;;CH;;;;;;;;;;;;;;;
;85756189;ch:1:sloid:75618;Stabio, Case Rapelli;SBB;SBB;;8,926971;45,845004;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:75618;8575618;;;;;;CH;;;;;;;;;;;;;;;
;85756197;ch:1:sloid:75619;Stabio, Madonnina;SBB;SBB;;8,920686;45,843459;~Bus~;;0;0;;;;Not present in ARIA system;;;;;;;;;;;;;;;;x;ch:1:sloid:75619;8575619;;;;;;CH;;;;;;;;;;;;;;;
